id,user_email,family_size,house_type,resident_name,house_no,apartment_name,flat_no,street,landmark,ward_number,local_body,district,pincode,milk_packets,deliveries,oil_type,bottles,segregation,hks_frequency,receipt
158,user145@gmail.com,2-3,Small house,Resident_145,283/11,,,Main Road,Near School,Ward 10,Municipality,Malappuram,683451,2,5,Plastic packet,None,Never,Never,Yes
159,user146@gmail.com,2-3,Large house,Resident_146,480/18,,,Main Road,Near School,Ward 1,Municipality,Kozhikode,684104,1,16,Plastic packet,7+,Never,Never,Yes
160,user147@gmail.com,2-3,Apartment,Resident_147,295/10,,,Main Road,Near School,Ward 6,Municipality,Thrissur,687959,2,20,Plastic packet,1-3,Sometimes,Rarely,Yes
161,user148@gmail.com,2-3,Small house,Resident_148,249/5,,,Main Road,Near School,Ward 5,Municipality,Pathanamthitta,683420,1,11,Plastic packet,None,Sometimes,Every 2-3 months,Yes
162,user149@gmail.com,4-5,Large house,Resident_149,411/18,,,Main Road,Near School,Ward 20,Municipality,Pathanamthitta,686424,4,3,Plastic packet,None,Sometimes,Never,Yes
163,user150@gmail.com,4-5,Small house,Resident_150,74/15,,,Main Road,Near School,Ward 23,Municipality,Kottayam,688886,4,14,Loose / refill,4-7,Never,Every 2-3 months,No
164,user151@gmail.com,2-3,Small house,Resident_151,161/14,,,Main Road,Near School,Ward 9,Municipality,Kozhikode,689032,2,3,Plastic packet,None,Always,Every month,Yes
165,user152@gmail.com,1,Small house,Resident_152,89/7,,,Main Road,Near School,Ward 16,Municipality,Thiruvananthapuram,689270,1,2,Plastic bottle,None,Never,Every 2-3 months,No
166,user153@gmail.com,4-5,Small house,Resident_153,37/16,,,Main Road,Near School,Ward 16,Municipality,Thrissur,674939,2,5,Plastic packet,None,Always,Every month,Yes
167,user154@gmail.com,6+,Apartment,Resident_154,402/19,,,Main Road,Near School,Ward 22,Municipality,Pathanamthitta,672972,4,9,Plastic packet,7+,Sometimes,Never,No
168,user155@gmail.com,4-5,Small house,Resident_155,105/10,,,Main Road,Near School,Ward 21,Municipality,Kozhikode,685335,2,12,Plastic bottle,4-7,Always,Every 2-3 months,Yes
169,user156@gmail.com,4-5,Apartment,Resident_156,93/13,,,Main Road,Near School,Ward 13,Municipality,Wayanad,671239,2,11,Plastic bottle,7+,Never,Every 2-3 months,Yes
170,user157@gmail.com,2-3,Small house,Resident_157,419/5,,,Main Road,Near School,Ward 8,Municipality,Pathanamthitta,688638,1,18,Plastic bottle,1-3,Sometimes,Every month,Yes
171,user158@gmail.com,4-5,Large house,Resident_158,430/6,,,Main Road,Near School,Ward 6,Municipality,Malappuram,686366,3,6,Loose / refill,1-3,Sometimes,Every month,No
172,user159@gmail.com,2-3,Small house,Resident_159,121/13,,,Main Road,Near School,Ward 14,Municipality,Malappuram,682181,2,8,Plastic bottle,1-3,Always,Every 2-3 months,Yes
173,user160@gmail.com,6+,Apartment,Resident_160,200/13,,,Main Road,Near School,Ward 8,Municipality,Palakkad,677725,5,18,Loose / refill,1-3,Sometimes,Never,Yes
174,user161@gmail.com,2-3,Apartment,Resident_161,317/14,,,Main Road,Near School,Ward 2,Municipality,Kollam,670178,3,8,Plastic packet,7+,Always,Never,No
175,user162@gmail.com,4-5,Large house,Resident_162,197/11,,,Main Road,Near School,Ward 24,Municipality,Kottayam,689315,4,7,Plastic bottle,1-3,Sometimes,Rarely,No
176,user163@gmail.com,2-3,Apartment,Resident_163,324/9,,,Main Road,Near School,Ward 18,Municipality,Kottayam,689777,3,3,Plastic bottle,None,Never,Every month,No
177,user164@gmail.com,6+,Small house,Resident_164,168/5,,,Main Road,Near School,Ward 13,Municipality,Thiruvananthapuram,677373,3,17,Plastic packet,None,Sometimes,Never,No
178,user165@gmail.com,2-3,Small house,Resident_165,86/2,,,Main Road,Near School,Ward 10,Municipality,Kozhikode,680961,3,7,Plastic packet,None,Never,Never,Yes
179,user166@gmail.com,2-3,Small house,Resident_166,14/20,,,Main Road,Near School,Ward 23,Municipality,Malappuram,689109,2,13,Plastic bottle,4-7,Sometimes,Every month,No
180,user167@gmail.com,2-3,Apartment,Resident_167,102/13,,,Main Road,Near School,Ward 15,Municipality,Wayanad,685853,3,2,Plastic packet,4-7,Always,Rarely,Yes
181,user168@gmail.com,2-3,Small house,Resident_168,228/16,,,Main Road,Near School,Ward 18,Municipality,Alappuzha,676610,2,19,Plastic bottle,4-7,Sometimes,Every month,No
182,user169@gmail.com,6+,Small house,Resident_169,44/12,,,Main Road,Near School,Ward 13,Municipality,Wayanad,681024,5,10,Loose / refill,1-3,Never,Every 2-3 months,No
183,user170@gmail.com,1,Small house,Resident_170,351/10,,,Main Road,Near School,Ward 3,Municipality,Thiruvananthapuram,675859,1,19,Plastic packet,4-7,Always,Rarely,No
184,user171@gmail.com,2-3,Small house,Resident_171,357/20,,,Main Road,Near School,Ward 2,Municipality,Palakkad,684568,2,12,Plastic packet,4-7,Always,Rarely,Yes
185,user172@gmail.com,1,Apartment,Resident_172,434/5,,,Main Road,Near School,Ward 20,Municipality,Wayanad,687552,0,19,Loose / refill,None,Never,Never,No
186,user173@gmail.com,4-5,Small house,Resident_173,263/1,,,Main Road,Near School,Ward 19,Municipality,Alappuzha,685211,3,11,Plastic bottle,7+,Sometimes,Every month,Yes
187,user174@gmail.com,6+,Small house,Resident_174,253/11,,,Main Road,Near School,Ward 22,Municipality,Pathanamthitta,689577,5,15,Plastic packet,4-7,Always,Every month,Yes
188,user175@gmail.com,4-5,Small house,Resident_175,126/4,,,Main Road,Near School,Ward 1,Municipality,Malappuram,685419,3,9,Plastic packet,7+,Always,Rarely,No
189,user176@gmail.com,4-5,Apartment,Resident_176,381/18,,,Main Road,Near School,Ward 20,Municipality,Kasaragod,673375,4,3,Loose / refill,1-3,Always,Rarely,No
190,user177@gmail.com,2-3,Small house,Resident_177,223/11,,,Main Road,Near School,Ward 7,Municipality,Kannur,671277,3,2,Plastic packet,None,Always,Rarely,Yes
191,user178@gmail.com,6+,Apartment,Resident_178,62/17,,,Main Road,Near School,Ward 10,Municipality,Palakkad,670338,3,15,Loose / refill,None,Sometimes,Rarely,Yes
192,user179@gmail.com,4-5,Apartment,Resident_179,368/12,,,Main Road,Near School,Ward 9,Municipality,Kozhikode,688680,3,2,Plastic packet,None,Sometimes,Never,No
193,user180@gmail.com,2-3,Apartment,Resident_180,481/1,,,Main Road,Near School,Ward 16,Municipality,Malappuram,678264,3,13,Plastic bottle,7+,Never,Never,No
194,user181@gmail.com,4-5,Apartment,Resident_181,84/2,,,Main Road,Near School,Ward 4,Municipality,Kottayam,686690,3,7,Plastic bottle,4-7,Sometimes,Every 2-3 months,No
195,user182@gmail.com,2-3,Apartment,Resident_182,281/2,,,Main Road,Near School,Ward 19,Municipality,Kollam,674689,3,8,Plastic bottle,None,Sometimes,Never,No
196,user183@gmail.com,4-5,Apartment,Resident_183,488/16,,,Main Road,Near School,Ward 17,Municipality,Wayanad,676468,3,4,Loose / refill,1-3,Always,Never,Yes
197,user184@gmail.com,2-3,Small house,Resident_184,59/5,,,Main Road,Near School,Ward 22,Municipality,Idukki,675720,1,9,Plastic packet,1-3,Always,Every month,No
198,user185@gmail.com,4-5,Small house,Resident_185,1/3,,,Main Road,Near School,Ward 9,Municipality,Thiruvananthapuram,677322,3,12,Loose / refill,1-3,Never,Every month,Yes
199,user186@gmail.com,2-3,Large house,Resident_186,313/10,,,Main Road,Near School,Ward 7,Municipality,Idukki,678584,2,6,Plastic packet,7+,Sometimes,Rarely,No
200,user187@gmail.com,4-5,Apartment,Resident_187,486/12,,,Main Road,Near School,Ward 9,Municipality,Wayanad,683880,4,15,Loose / refill,4-7,Sometimes,Never,No
201,user188@gmail.com,6+,Small house,Resident_188,222/18,,,Main Road,Near School,Ward 19,Municipality,Kannur,683200,4,9,Loose / refill,None,Never,Every 2-3 months,No
202,user189@gmail.com,6+,Apartment,Resident_189,205/4,,,Main Road,Near School,Ward 3,Municipality,Idukki,670196,4,8,Plastic packet,4-7,Sometimes,Rarely,No
203,user190@gmail.com,4-5,Small house,Resident_190,156/19,,,Main Road,Near School,Ward 25,Municipality,Kasaragod,684404,4,18,Plastic packet,1-3,Never,Every 2-3 months,Yes
204,user191@gmail.com,4-5,Apartment,Resident_191,360/3,,,Main Road,Near School,Ward 23,Municipality,Idukki,673850,3,12,Plastic packet,7+,Never,Every 2-3 months,Yes
205,user192@gmail.com,2-3,Apartment,Resident_192,331/11,,,Main Road,Near School,Ward 11,Municipality,Kannur,675288,2,15,Loose / refill,1-3,Sometimes,Every month,No
206,user193@gmail.com,4-5,Small house,Resident_193,441/16,,,Main Road,Near School,Ward 12,Municipality,Palakkad,686189,2,19,Plastic packet,4-7,Always,Every month,No
207,user194@gmail.com,4-5,Apartment,Resident_194,66/4,,,Main Road,Near School,Ward 17,Municipality,Pathanamthitta,681016,2,9,Plastic bottle,4-7,Sometimes,Rarely,Yes
208,user195@gmail.com,4-5,Small house,Resident_195,109/4,,,Main Road,Near School,Ward 2,Municipality,Thiruvananthapuram,675089,2,12,Plastic packet,7+,Sometimes,Never,No
209,user196@gmail.com,4-5,Apartment,Resident_196,15/14,,,Main Road,Near School,Ward 23,Municipality,Ernakulam,682822,2,9,Plastic bottle,1-3,Always,Every month,No
210,user197@gmail.com,2-3,Large house,Resident_197,346/15,,,Main Road,Near School,Ward 9,Municipality,Kozhikode,672564,1,5,Plastic bottle,7+,Sometimes,Never,Yes
211,user198@gmail.com,4-5,Apartment,Resident_198,283/9,,,Main Road,Near School,Ward 18,Municipality,Ernakulam,689781,3,3,Plastic bottle,4-7,Never,Every month,Yes
212,user199@gmail.com,2-3,Small house,Resident_199,129/2,,,Main Road,Near School,Ward 16,Municipality,Malappuram,677516,1,19,Plastic bottle,7+,Never,Rarely,No
213,user200@gmail.com,1,Small house,Resident_200,488/20,,,Main Road,Near School,Ward 3,Municipality,Palakkad,670429,1,14,Plastic packet,7+,Always,Every 2-3 months,No
214,user201@gmail.com,6+,Apartment,Resident_201,84/8,,,Main Road,Near School,Ward 6,Municipality,Kottayam,686278,5,18,Loose / refill,1-3,Never,Every 2-3 months,Yes
215,user202@gmail.com,2-3,Small house,Resident_202,470/15,,,Main Road,Near School,Ward 9,Municipality,Kasaragod,678881,1,19,Plastic bottle,1-3,Never,Every 2-3 months,Yes
216,user203@gmail.com,6+,Large house,Resident_203,360/3,,,Main Road,Near School,Ward 6,Municipality,Pathanamthitta,677657,3,3,Loose / refill,None,Always,Every 2-3 months,Yes
217,user204@gmail.com,1,Large house,Resident_204,494/14,,,Main Road,Near School,Ward 18,Municipality,Palakkad,685662,1,14,Plastic bottle,1-3,Always,Rarely,Yes
218,user205@gmail.com,2-3,Large house,Resident_205,59/3,,,Main Road,Near School,Ward 17,Municipality,Kozhikode,682377,1,12,Plastic bottle,4-7,Sometimes,Never,No
219,user206@gmail.com,4-5,Small house,Resident_206,228/5,,,Main Road,Near School,Ward 6,Municipality,Thiruvananthapuram,670410,3,10,Loose / refill,4-7,Sometimes,Rarely,No
220,user207@gmail.com,2-3,Large house,Resident_207,6/19,,,Main Road,Near School,Ward 22,Municipality,Malappuram,681506,2,16,Loose / refill,7+,Never,Every month,Yes
221,user208@gmail.com,2-3,Small house,Resident_208,422/6,,,Main Road,Near School,Ward 6,Municipality,Ernakulam,682559,2,7,Loose / refill,7+,Never,Every 2-3 months,No
222,user209@gmail.com,2-3,Large house,Resident_209,439/5,,,Main Road,Near School,Ward 9,Municipality,Kannur,689592,1,20,Loose / refill,7+,Always,Every 2-3 months,No
223,user210@gmail.com,2-3,Large house,Resident_210,95/15,,,Main Road,Near School,Ward 20,Municipality,Thiruvananthapuram,679686,3,5,Loose / refill,None,Always,Every 2-3 months,Yes
224,user211@gmail.com,6+,Apartment,Resident_211,294/14,,,Main Road,Near School,Ward 7,Municipality,Thrissur,670043,5,10,Loose / refill,4-7,Sometimes,Never,No
225,user212@gmail.com,6+,Large house,Resident_212,20/19,,,Main Road,Near School,Ward 15,Municipality,Thrissur,670454,6,14,Plastic bottle,None,Never,Every month,No
226,user213@gmail.com,4-5,Large house,Resident_213,269/7,,,Main Road,Near School,Ward 10,Municipality,Thiruvananthapuram,687347,2,15,Loose / refill,None,Always,Every month,No
227,user214@gmail.com,4-5,Large house,Resident_214,12/11,,,Main Road,Near School,Ward 5,Municipality,Palakkad,676196,3,10,Plastic packet,7+,Sometimes,Every 2-3 months,Yes
228,user215@gmail.com,1,Apartment,Resident_215,245/15,,,Main Road,Near School,Ward 8,Municipality,Thiruvananthapuram,682010,0,20,Loose / refill,4-7,Never,Every month,Yes
229,user216@gmail.com,2-3,Large house,Resident_216,29/1,,,Main Road,Near School,Ward 23,Municipality,Pathanamthitta,671782,2,18,Loose / refill,None,Sometimes,Every 2-3 months,No
230,user217@gmail.com,2-3,Small house,Resident_217,220/2,,,Main Road,Near School,Ward 3,Municipality,Malappuram,676365,2,11,Plastic packet,None,Always,Every month,Yes
231,user218@gmail.com,4-5,Large house,Resident_218,64/19,,,Main Road,Near School,Ward 5,Municipality,Ernakulam,685483,3,5,Loose / refill,4-7,Never,Rarely,Yes
232,user219@gmail.com,2-3,Apartment,Resident_219,431/7,,,Main Road,Near School,Ward 9,Municipality,Alappuzha,688903,2,19,Plastic bottle,None,Always,Never,Yes
233,user220@gmail.com,4-5,Large house,Resident_220,206/10,,,Main Road,Near School,Ward 5,Municipality,Alappuzha,679918,2,13,Loose / refill,4-7,Never,Rarely,Yes
234,user221@gmail.com,2-3,Large house,Resident_221,453/4,,,Main Road,Near School,Ward 2,Municipality,Ernakulam,687998,1,16,Plastic bottle,4-7,Sometimes,Never,Yes
235,user222@gmail.com,4-5,Small house,Resident_222,238/10,,,Main Road,Near School,Ward 20,Municipality,Kottayam,686134,3,4,Plastic bottle,None,Never,Rarely,Yes
236,user223@gmail.com,6+,Apartment,Resident_223,183/7,,,Main Road,Near School,Ward 10,Municipality,Kottayam,682625,3,17,Plastic bottle,1-3,Sometimes,Rarely,Yes
237,user224@gmail.com,4-5,Apartment,Resident_224,291/13,,,Main Road,Near School,Ward 15,Municipality,Kannur,686859,4,6,Plastic packet,7+,Never,Every 2-3 months,No
238,user225@gmail.com,6+,Small house,Resident_225,119/13,,,Main Road,Near School,Ward 2,Municipality,Thrissur,671517,6,5,Plastic packet,4-7,Never,Rarely,Yes
239,user226@gmail.com,2-3,Apartment,Resident_226,127/19,,,Main Road,Near School,Ward 6,Municipality,Malappuram,674895,1,4,Plastic bottle,None,Sometimes,Rarely,No
240,user227@gmail.com,2-3,Apartment,Resident_227,255/18,,,Main Road,Near School,Ward 6,Municipality,Kasaragod,674234,1,9,Plastic bottle,1-3,Always,Every 2-3 months,Yes
241,user228@gmail.com,1,Large house,Resident_228,44/19,,,Main Road,Near School,Ward 3,Municipality,Kollam,684690,1,19,Loose / refill,4-7,Always,Never,No
242,user229@gmail.com,2-3,Large house,Resident_229,169/11,,,Main Road,Near School,Ward 20,Municipality,Kottayam,678071,2,5,Plastic packet,7+,Always,Never,Yes
243,user230@gmail.com,2-3,Small house,Resident_230,375/13,,,Main Road,Near School,Ward 1,Municipality,Wayanad,685185,2,3,Plastic packet,None,Always,Every month,Yes
244,user231@gmail.com,4-5,Apartment,Resident_231,71/8,,,Main Road,Near School,Ward 10,Municipality,Kollam,671654,3,14,Plastic packet,7+,Never,Every 2-3 months,Yes
245,user232@gmail.com,2-3,Small house,Resident_232,383/1,,,Main Road,Near School,Ward 18,Municipality,Kannur,683957,2,15,Plastic packet,7+,Sometimes,Every month,Yes
246,user233@gmail.com,2-3,Small house,Resident_233,145/16,,,Main Road,Near School,Ward 2,Municipality,Thrissur,673563,1,3,Plastic bottle,None,Sometimes,Never,Yes
247,user234@gmail.com,2-3,Apartment,Resident_234,15/18,,,Main Road,Near School,Ward 22,Municipality,Malappuram,671484,3,5,Loose / refill,4-7,Always,Every month,Yes
248,user235@gmail.com,4-5,Apartment,Resident_235,68/19,,,Main Road,Near School,Ward 15,Municipality,Wayanad,686918,4,9,Plastic bottle,7+,Always,Never,Yes
249,user236@gmail.com,4-5,Large house,Resident_236,219/7,,,Main Road,Near School,Ward 6,Municipality,Wayanad,687872,2,3,Plastic packet,4-7,Always,Every 2-3 months,Yes
250,user237@gmail.com,6+,Large house,Resident_237,181/10,,,Main Road,Near School,Ward 6,Municipality,Malappuram,676988,6,16,Plastic packet,7+,Always,Every 2-3 months,Yes
251,user238@gmail.com,2-3,Apartment,Resident_238,267/17,,,Main Road,Near School,Ward 8,Municipality,Kasaragod,680395,3,2,Loose / refill,7+,Never,Rarely,Yes
252,user239@gmail.com,4-5,Small house,Resident_239,469/2,,,Main Road,Near School,Ward 11,Municipality,Kollam,673994,2,8,Loose / refill,1-3,Never,Rarely,No
253,user240@gmail.com,4-5,Apartment,Resident_240,400/13,,,Main Road,Near School,Ward 11,Municipality,Thrissur,678384,4,2,Loose / refill,None,Never,Rarely,No
254,user241@gmail.com,2-3,Apartment,Resident_241,11/19,,,Main Road,Near School,Ward 12,Municipality,Kasaragod,680213,1,6,Loose / refill,7+,Always,Every month,Yes
255,user242@gmail.com,4-5,Small house,Resident_242,313/11,,,Main Road,Near School,Ward 10,Municipality,Palakkad,673759,4,16,Plastic packet,None,Always,Every month,Yes
256,user243@gmail.com,2-3,Large house,Resident_243,481/20,,,Main Road,Near School,Ward 6,Municipality,Thiruvananthapuram,671070,2,4,Plastic bottle,7+,Sometimes,Every 2-3 months,Yes
257,user244@gmail.com,2-3,Apartment,Resident_244,459/19,,,Main Road,Near School,Ward 10,Municipality,Ernakulam,687085,2,16,Loose / refill,None,Never,Never,No
258,user245@gmail.com,2-3,Small house,Resident_245,411/9,,,Main Road,Near School,Ward 23,Municipality,Kasaragod,673229,1,5,Loose / refill,4-7,Always,Never,No
259,user246@gmail.com,2-3,Apartment,Resident_246,104/3,,,Main Road,Near School,Ward 7,Municipality,Alappuzha,674173,2,2,Plastic bottle,7+,Sometimes,Every month,Yes
260,user247@gmail.com,4-5,Large house,Resident_247,368/18,,,Main Road,Near School,Ward 6,Municipality,Kozhikode,683942,3,9,Loose / refill,7+,Sometimes,Every month,Yes
261,user248@gmail.com,6+,Apartment,Resident_248,52/2,,,Main Road,Near School,Ward 15,Municipality,Wayanad,674922,6,17,Loose / refill,1-3,Never,Rarely,No
262,user249@gmail.com,2-3,Apartment,Resident_249,207/6,,,Main Road,Near School,Ward 17,Municipality,Wayanad,682830,2,5,Loose / refill,1-3,Never,Rarely,No
263,user250@gmail.com,4-5,Large house,Resident_250,104/2,,,Main Road,Near School,Ward 5,Municipality,Wayanad,678696,4,5,Loose / refill,None,Never,Never,No
264,user251@gmail.com,6+,Small house,Resident_251,185/10,,,Main Road,Near School,Ward 17,Municipality,Thrissur,679919,3,7,Plastic bottle,1-3,Always,Rarely,No
265,user252@gmail.com,4-5,Large house,Resident_252,123/7,,,Main Road,Near School,Ward 9,Municipality,Alappuzha,675347,3,3,Plastic bottle,7+,Always,Every month,No
266,user253@gmail.com,2-3,Small house,Resident_253,148/4,,,Main Road,Near School,Ward 9,Municipality,Alappuzha,676250,3,10,Loose / refill,7+,Never,Rarely,Yes
267,user254@gmail.com,4-5,Apartment,Resident_254,109/7,,,Main Road,Near School,Ward 5,Municipality,Pathanamthitta,684260,2,7,Plastic packet,7+,Always,Never,Yes
268,user255@gmail.com,4-5,Apartment,Resident_255,252/10,,,Main Road,Near School,Ward 2,Municipality,Pathanamthitta,682084,3,5,Plastic bottle,7+,Sometimes,Every 2-3 months,No
269,user256@gmail.com,2-3,Apartment,Resident_256,490/18,,,Main Road,Near School,Ward 21,Municipality,Kottayam,676627,3,20,Plastic bottle,4-7,Never,Every 2-3 months,Yes
270,user257@gmail.com,4-5,Apartment,Resident_257,299/18,,,Main Road,Near School,Ward 23,Municipality,Pathanamthitta,674231,3,6,Loose / refill,7+,Sometimes,Every month,Yes
271,user258@gmail.com,2-3,Apartment,Resident_258,69/10,,,Main Road,Near School,Ward 5,Municipality,Ernakulam,674108,2,16,Loose / refill,None,Sometimes,Every 2-3 months,Yes
272,user259@gmail.com,2-3,Small house,Resident_259,461/17,,,Main Road,Near School,Ward 4,Municipality,Thiruvananthapuram,684980,3,19,Plastic packet,4-7,Always,Never,Yes
273,user260@gmail.com,2-3,Large house,Resident_260,344/10,,,Main Road,Near School,Ward 5,Municipality,Kozhikode,678445,2,13,Loose / refill,4-7,Never,Rarely,Yes
274,user261@gmail.com,6+,Apartment,Resident_261,439/6,,,Main Road,Near School,Ward 11,Municipality,Kozhikode,672041,6,2,Plastic bottle,1-3,Never,Never,Yes
275,user262@gmail.com,2-3,Apartment,Resident_262,142/14,,,Main Road,Near School,Ward 18,Municipality,Pathanamthitta,672901,1,17,Plastic packet,None,Sometimes,Every 2-3 months,No
276,user263@gmail.com,2-3,Small house,Resident_263,134/17,,,Main Road,Near School,Ward 6,Municipality,Pathanamthitta,676658,3,18,Loose / refill,7+,Always,Rarely,No
277,user264@gmail.com,6+,Small house,Resident_264,51/15,,,Main Road,Near School,Ward 10,Municipality,Palakkad,671469,5,7,Plastic bottle,1-3,Never,Never,Yes
