id,user_email,food_waste,compost,garden_waste
563,user59@gmail.com,more_1kg,biomethanation,weekly
564,user60@gmail.com,500g_1kg,worm_compost,daily
565,user61@gmail.com,250g_500g,community,daily
566,user62@gmail.com,500g_1kg,community,monthly
567,user63@gmail.com,less_250g,biomethanation,daily
568,user64@gmail.com,250g_500g,worm_compost,no
569,user65@gmail.com,250g_500g,biomethanation,daily
570,user66@gmail.com,250g_500g,home_compost,monthly
571,user67@gmail.com,500g_1kg,community,no
572,user68@gmail.com,more_1kg,community,monthly
573,user69@gmail.com,more_1kg,mixed,weekly
574,user70@gmail.com,250g_500g,biomethanation,daily
575,user71@gmail.com,250g_500g,collector,monthly
576,user72@gmail.com,250g_500g,worm_compost,weekly
577,user73@gmail.com,less_250g,home_compost,daily
578,user74@gmail.com,more_1kg,community,monthly
579,user75@gmail.com,less_250g,collector,daily
580,user76@gmail.com,500g_1kg,biomethanation,no
581,user77@gmail.com,250g_500g,biomethanation,monthly
582,user78@gmail.com,500g_1kg,community,monthly
583,user79@gmail.com,250g_500g,community,daily
584,user80@gmail.com,more_1kg,worm_compost,daily
585,user81@gmail.com,more_1kg,home_compost,monthly
586,user82@gmail.com,more_1kg,community,daily
587,user83@gmail.com,250g_500g,collector,weekly
588,user84@gmail.com,250g_500g,collector,daily
589,user85@gmail.com,250g_500g,mixed,daily
590,user86@gmail.com,250g_500g,home_compost,weekly
591,user87@gmail.com,500g_1kg,worm_compost,weekly
592,user88@gmail.com,500g_1kg,collector,daily
593,user89@gmail.com,250g_500g,collector,no
594,user90@gmail.com,250g_500g,biomethanation,no
595,user91@gmail.com,500g_1kg,worm_compost,daily
596,user92@gmail.com,250g_500g,biomethanation,weekly
597,user93@gmail.com,less_250g,worm_compost,weekly
598,user94@gmail.com,250g_500g,home_compost,weekly
599,user95@gmail.com,500g_1kg,worm_compost,monthly
600,user96@gmail.com,250g_500g,home_compost,monthly
601,user97@gmail.com,250g_500g,collector,no
602,user98@gmail.com,500g_1kg,biomethanation,monthly
603,user99@gmail.com,250g_500g,collector,weekly
604,user100@gmail.com,250g_500g,community,weekly
605,user101@gmail.com,more_1kg,mixed,daily
606,user102@gmail.com,more_1kg,community,no
607,user103@gmail.com,less_250g,community,monthly
608,user104@gmail.com,500g_1kg,worm_compost,no
609,user105@gmail.com,250g_500g,home_compost,no
610,user106@gmail.com,more_1kg,worm_compost,monthly
611,user107@gmail.com,250g_500g,collector,daily
612,user108@gmail.com,250g_500g,collector,weekly
613,user109@gmail.com,250g_500g,community,monthly
614,user110@gmail.com,250g_500g,home_compost,weekly
615,user111@gmail.com,500g_1kg,home_compost,monthly
616,user112@gmail.com,more_1kg,home_compost,daily
617,user113@gmail.com,500g_1kg,community,daily
618,user114@gmail.com,500g_1kg,community,daily
619,user115@gmail.com,more_1kg,collector,monthly
620,user116@gmail.com,500g_1kg,worm_compost,weekly
621,user117@gmail.com,more_1kg,home_compost,monthly
622,user118@gmail.com,250g_500g,worm_compost,weekly
623,user119@gmail.com,500g_1kg,biomethanation,monthly
624,user120@gmail.com,250g_500g,biomethanation,weekly
625,user121@gmail.com,250g_500g,community,no
626,user122@gmail.com,500g_1kg,worm_compost,no
627,user123@gmail.com,500g_1kg,home_compost,monthly
628,user124@gmail.com,more_1kg,collector,weekly
629,user125@gmail.com,250g_500g,home_compost,no
630,user126@gmail.com,500g_1kg,home_compost,weekly
631,user127@gmail.com,more_1kg,home_compost,no
632,user128@gmail.com,500g_1kg,biomethanation,daily
633,user129@gmail.com,500g_1kg,home_compost,no
634,user130@gmail.com,500g_1kg,community,weekly
635,user131@gmail.com,250g_500g,biomethanation,daily
636,user132@gmail.com,more_1kg,mixed,weekly
637,user133@gmail.com,500g_1kg,worm_compost,no
638,user134@gmail.com,250g_500g,home_compost,monthly
639,user135@gmail.com,250g_500g,home_compost,no
640,user136@gmail.com,more_1kg,biomethanation,daily
641,user137@gmail.com,500g_1kg,community,daily
642,user138@gmail.com,less_250g,home_compost,no
643,user139@gmail.com,250g_500g,mixed,monthly
644,user140@gmail.com,less_250g,home_compost,daily
645,user141@gmail.com,250g_500g,community,no
646,user142@gmail.com,250g_500g,biomethanation,daily
647,user143@gmail.com,500g_1kg,collector,daily
648,user144@gmail.com,500g_1kg,home_compost,no
649,user145@gmail.com,250g_500g,biomethanation,monthly
650,user146@gmail.com,250g_500g,biomethanation,no
651,user147@gmail.com,more_1kg,worm_compost,weekly
652,user148@gmail.com,more_1kg,home_compost,monthly
653,user149@gmail.com,500g_1kg,community,daily
654,user150@gmail.com,500g_1kg,collector,weekly
655,user151@gmail.com,less_250g,community,monthly
656,user152@gmail.com,more_1kg,biomethanation,weekly
657,user153@gmail.com,500g_1kg,home_compost,daily
658,user154@gmail.com,500g_1kg,biomethanation,daily
659,user155@gmail.com,250g_500g,collector,no
660,user156@gmail.com,more_1kg,mixed,weekly
661,user157@gmail.com,more_1kg,home_compost,monthly
662,user158@gmail.com,500g_1kg,worm_compost,weekly
663,user159@gmail.com,less_250g,collector,weekly
664,user160@gmail.com,500g_1kg,community,weekly
665,user161@gmail.com,500g_1kg,community,daily
666,user162@gmail.com,500g_1kg,biomethanation,daily
667,user163@gmail.com,250g_500g,community,daily
668,user164@gmail.com,250g_500g,home_compost,no
669,user165@gmail.com,250g_500g,community,daily
670,user166@gmail.com,500g_1kg,home_compost,weekly
671,user167@gmail.com,more_1kg,community,daily
672,user168@gmail.com,250g_500g,biomethanation,daily
673,user169@gmail.com,more_1kg,biomethanation,daily
674,user170@gmail.com,more_1kg,collector,daily
675,user171@gmail.com,250g_500g,worm_compost,monthly
676,user172@gmail.com,more_1kg,collector,monthly
677,user173@gmail.com,250g_500g,worm_compost,weekly
678,user174@gmail.com,more_1kg,collector,weekly
679,user175@gmail.com,more_1kg,community,monthly
680,user176@gmail.com,500g_1kg,worm_compost,no
681,user177@gmail.com,250g_500g,home_compost,weekly
682,user178@gmail.com,500g_1kg,community,no
683,user179@gmail.com,500g_1kg,mixed,no
684,user180@gmail.com,500g_1kg,mixed,weekly
685,user181@gmail.com,less_250g,biomethanation,daily
686,user182@gmail.com,less_250g,collector,monthly
687,user183@gmail.com,250g_500g,home_compost,monthly
688,user184@gmail.com,500g_1kg,mixed,weekly
689,user185@gmail.com,250g_500g,mixed,weekly
690,user186@gmail.com,500g_1kg,mixed,daily
691,user187@gmail.com,250g_500g,home_compost,daily
692,user188@gmail.com,500g_1kg,mixed,weekly
693,user189@gmail.com,less_250g,community,no
694,user190@gmail.com,more_1kg,home_compost,monthly
695,user191@gmail.com,250g_500g,mixed,weekly
696,user192@gmail.com,250g_500g,worm_compost,weekly
697,user193@gmail.com,less_250g,biomethanation,no
698,user194@gmail.com,250g_500g,mixed,weekly
699,user195@gmail.com,more_1kg,worm_compost,monthly
700,user196@gmail.com,500g_1kg,worm_compost,weekly
701,user197@gmail.com,250g_500g,community,monthly
702,user198@gmail.com,more_1kg,home_compost,monthly
703,user199@gmail.com,more_1kg,collector,weekly
704,user200@gmail.com,250g_500g,collector,no
705,user201@gmail.com,less_250g,home_compost,monthly
706,user202@gmail.com,less_250g,home_compost,monthly
707,user203@gmail.com,500g_1kg,biomethanation,weekly
708,user204@gmail.com,250g_500g,home_compost,daily
709,user205@gmail.com,250g_500g,mixed,no
710,user206@gmail.com,500g_1kg,worm_compost,daily
711,user207@gmail.com,500g_1kg,mixed,daily
712,user208@gmail.com,500g_1kg,home_compost,monthly
713,user209@gmail.com,500g_1kg,mixed,no
714,user210@gmail.com,less_250g,biomethanation,no
715,user211@gmail.com,500g_1kg,community,no
716,user212@gmail.com,less_250g,community,daily
717,user213@gmail.com,250g_500g,community,monthly
718,user214@gmail.com,250g_500g,biomethanation,daily
719,user215@gmail.com,250g_500g,biomethanation,no
720,user216@gmail.com,250g_500g,home_compost,no
721,user217@gmail.com,less_250g,biomethanation,daily
722,user218@gmail.com,250g_500g,community,monthly
723,user219@gmail.com,250g_500g,community,monthly
724,user220@gmail.com,500g_1kg,biomethanation,daily
725,user221@gmail.com,250g_500g,home_compost,weekly
726,user222@gmail.com,250g_500g,home_compost,no
727,user223@gmail.com,more_1kg,home_compost,daily
728,user224@gmail.com,500g_1kg,mixed,no
729,user225@gmail.com,more_1kg,worm_compost,monthly
730,user226@gmail.com,250g_500g,biomethanation,weekly
731,user227@gmail.com,more_1kg,biomethanation,no
732,user228@gmail.com,500g_1kg,biomethanation,monthly
733,user229@gmail.com,more_1kg,home_compost,daily
734,user230@gmail.com,250g_500g,biomethanation,weekly
735,user231@gmail.com,250g_500g,community,weekly
736,user232@gmail.com,less_250g,mixed,monthly
737,user233@gmail.com,250g_500g,community,daily
738,user234@gmail.com,250g_500g,biomethanation,monthly
739,user235@gmail.com,250g_500g,biomethanation,monthly
740,user236@gmail.com,250g_500g,worm_compost,weekly
741,user237@gmail.com,less_250g,worm_compost,daily
742,user238@gmail.com,500g_1kg,home_compost,no
743,user239@gmail.com,500g_1kg,mixed,weekly
744,user240@gmail.com,500g_1kg,mixed,monthly
745,user241@gmail.com,250g_500g,biomethanation,weekly
746,user242@gmail.com,500g_1kg,collector,monthly
747,user243@gmail.com,500g_1kg,mixed,no
748,user244@gmail.com,250g_500g,collector,daily
749,user245@gmail.com,250g_500g,mixed,no
750,user246@gmail.com,more_1kg,worm_compost,daily
751,user247@gmail.com,250g_500g,biomethanation,weekly
752,user248@gmail.com,500g_1kg,biomethanation,daily
753,user249@gmail.com,less_250g,community,monthly
754,user250@gmail.com,250g_500g,community,no
755,user251@gmail.com,500g_1kg,home_compost,monthly
756,user252@gmail.com,250g_500g,mixed,weekly
757,user253@gmail.com,500g_1kg,home_compost,weekly
758,user254@gmail.com,250g_500g,home_compost,weekly
759,user255@gmail.com,250g_500g,collector,daily
760,user256@gmail.com,500g_1kg,worm_compost,monthly
761,user257@gmail.com,less_250g,mixed,weekly
762,user258@gmail.com,more_1kg,collector,daily
763,user259@gmail.com,250g_500g,collector,monthly
764,user260@gmail.com,250g_500g,collector,weekly
765,user261@gmail.com,more_1kg,biomethanation,weekly
766,user262@gmail.com,250g_500g,biomethanation,monthly
767,user263@gmail.com,250g_500g,mixed,no
768,user264@gmail.com,250g_500g,community,no
769,user265@gmail.com,less_250g,collector,weekly
770,user266@gmail.com,less_250g,mixed,monthly
771,user267@gmail.com,500g_1kg,mixed,no
772,user268@gmail.com,500g_1kg,community,monthly
773,user269@gmail.com,more_1kg,mixed,no
774,user270@gmail.com,less_250g,mixed,no
775,user271@gmail.com,250g_500g,biomethanation,weekly
776,user272@gmail.com,more_1kg,home_compost,daily
777,user273@gmail.com,500g_1kg,biomethanation,weekly
778,user274@gmail.com,more_1kg,community,weekly
779,user275@gmail.com,less_250g,worm_compost,daily
780,user276@gmail.com,500g_1kg,community,weekly
781,user277@gmail.com,250g_500g,community,monthly
782,user278@gmail.com,less_250g,home_compost,daily
783,user279@gmail.com,500g_1kg,worm_compost,monthly
784,user280@gmail.com,250g_500g,mixed,no
785,user281@gmail.com,250g_500g,community,daily
786,user282@gmail.com,250g_500g,collector,weekly
787,user283@gmail.com,less_250g,biomethanation,no
788,user284@gmail.com,250g_500g,biomethanation,weekly
789,user285@gmail.com,250g_500g,biomethanation,weekly
790,user286@gmail.com,250g_500g,biomethanation,weekly
791,user287@gmail.com,more_1kg,worm_compost,daily
792,user288@gmail.com,more_1kg,community,no
793,user289@gmail.com,250g_500g,community,monthly
794,user290@gmail.com,250g_500g,home_compost,no
795,user291@gmail.com,250g_500g,community,monthly
796,user292@gmail.com,500g_1kg,mixed,monthly
797,user293@gmail.com,more_1kg,biomethanation,no
798,user294@gmail.com,250g_500g,biomethanation,daily
799,user295@gmail.com,250g_500g,biomethanation,no
800,user296@gmail.com,less_250g,worm_compost,monthly
801,user297@gmail.com,less_250g,home_compost,daily
802,user298@gmail.com,250g_500g,biomethanation,monthly
803,user299@gmail.com,250g_500g,biomethanation,no
804,user300@gmail.com,500g_1kg,community,weekly
805,user301@gmail.com,500g_1kg,home_compost,weekly
806,user302@gmail.com,250g_500g,collector,daily
807,user303@gmail.com,500g_1kg,collector,monthly
808,user304@gmail.com,more_1kg,mixed,daily
809,user305@gmail.com,250g_500g,mixed,weekly
810,user306@gmail.com,more_1kg,collector,monthly
811,user307@gmail.com,less_250g,mixed,monthly
812,user308@gmail.com,250g_500g,home_compost,no
813,user309@gmail.com,250g_500g,mixed,monthly
814,user310@gmail.com,500g_1kg,worm_compost,weekly
815,user311@gmail.com,250g_500g,mixed,monthly
816,user312@gmail.com,500g_1kg,biomethanation,no
817,user313@gmail.com,500g_1kg,biomethanation,monthly
818,user314@gmail.com,250g_500g,community,monthly
819,user315@gmail.com,250g_500g,worm_compost,weekly
820,user316@gmail.com,250g_500g,worm_compost,daily
821,user317@gmail.com,more_1kg,mixed,weekly
822,user318@gmail.com,more_1kg,worm_compost,monthly
823,user319@gmail.com,more_1kg,collector,monthly
824,user320@gmail.com,more_1kg,mixed,monthly
825,user321@gmail.com,250g_500g,mixed,monthly
826,user322@gmail.com,250g_500g,home_compost,monthly
827,user323@gmail.com,250g_500g,community,weekly
828,user324@gmail.com,250g_500g,collector,no
829,user325@gmail.com,500g_1kg,mixed,monthly
830,user326@gmail.com,500g_1kg,community,weekly
831,user327@gmail.com,500g_1kg,home_compost,weekly
832,user328@gmail.com,less_250g,biomethanation,no
833,user329@gmail.com,less_250g,worm_compost,monthly
834,user330@gmail.com,250g_500g,mixed,monthly
835,user331@gmail.com,250g_500g,worm_compost,daily
836,user332@gmail.com,250g_500g,worm_compost,daily
837,user333@gmail.com,500g_1kg,mixed,weekly
838,user334@gmail.com,250g_500g,collector,weekly
839,user335@gmail.com,250g_500g,worm_compost,daily
840,user336@gmail.com,250g_500g,mixed,monthly
841,user337@gmail.com,250g_500g,biomethanation,daily
842,user338@gmail.com,250g_500g,biomethanation,monthly
843,user339@gmail.com,more_1kg,worm_compost,no
844,user340@gmail.com,250g_500g,community,no
845,user341@gmail.com,more_1kg,mixed,daily
846,user342@gmail.com,250g_500g,biomethanation,no
847,user343@gmail.com,500g_1kg,home_compost,no
848,user344@gmail.com,250g_500g,biomethanation,daily
849,user345@gmail.com,500g_1kg,community,daily
850,user346@gmail.com,500g_1kg,mixed,weekly
851,user347@gmail.com,less_250g,mixed,no
852,user348@gmail.com,500g_1kg,biomethanation,daily
853,user349@gmail.com,less_250g,collector,daily
854,user350@gmail.com,500g_1kg,home_compost,daily
855,user351@gmail.com,250g_500g,biomethanation,monthly
856,user352@gmail.com,500g_1kg,mixed,monthly
857,user353@gmail.com,500g_1kg,mixed,monthly
858,user354@gmail.com,more_1kg,collector,weekly
859,user355@gmail.com,500g_1kg,biomethanation,monthly
860,user356@gmail.com,500g_1kg,biomethanation,weekly
861,user357@gmail.com,less_250g,mixed,monthly
862,user358@gmail.com,250g_500g,community,daily
863,user359@gmail.com,500g_1kg,home_compost,no
864,user360@gmail.com,less_250g,biomethanation,monthly
865,user361@gmail.com,250g_500g,collector,monthly
866,user362@gmail.com,500g_1kg,mixed,weekly
867,user363@gmail.com,less_250g,mixed,weekly
868,user364@gmail.com,500g_1kg,biomethanation,monthly
869,user365@gmail.com,more_1kg,worm_compost,weekly
870,user366@gmail.com,500g_1kg,community,monthly
871,user367@gmail.com,250g_500g,collector,no
872,user368@gmail.com,500g_1kg,community,monthly
873,user369@gmail.com,more_1kg,community,weekly
874,user370@gmail.com,more_1kg,worm_compost,weekly
875,user371@gmail.com,more_1kg,mixed,daily
876,user372@gmail.com,250g_500g,biomethanation,no
877,user373@gmail.com,500g_1kg,mixed,no
878,user374@gmail.com,500g_1kg,community,weekly
879,user375@gmail.com,500g_1kg,collector,monthly
880,user376@gmail.com,500g_1kg,worm_compost,daily
881,user377@gmail.com,500g_1kg,mixed,daily
882,user378@gmail.com,250g_500g,home_compost,daily
883,user379@gmail.com,less_250g,home_compost,daily
884,user380@gmail.com,500g_1kg,worm_compost,daily
885,user381@gmail.com,250g_500g,collector,daily
886,user382@gmail.com,250g_500g,collector,daily
887,user383@gmail.com,500g_1kg,worm_compost,monthly
888,user384@gmail.com,250g_500g,biomethanation,monthly
889,user385@gmail.com,500g_1kg,collector,monthly
890,user386@gmail.com,500g_1kg,home_compost,daily
891,user387@gmail.com,500g_1kg,biomethanation,weekly
892,user388@gmail.com,500g_1kg,mixed,daily
893,user389@gmail.com,500g_1kg,biomethanation,no
894,user390@gmail.com,500g_1kg,community,monthly
895,user391@gmail.com,500g_1kg,mixed,weekly
896,user392@gmail.com,less_250g,worm_compost,weekly
897,user393@gmail.com,more_1kg,collector,no
898,user394@gmail.com,500g_1kg,worm_compost,monthly
899,user395@gmail.com,250g_500g,worm_compost,no
900,user396@gmail.com,500g_1kg,collector,no
901,user397@gmail.com,more_1kg,home_compost,no
902,user398@gmail.com,500g_1kg,worm_compost,monthly
903,user399@gmail.com,500g_1kg,mixed,monthly
904,user400@gmail.com,250g_500g,biomethanation,monthly
905,user401@gmail.com,more_1kg,worm_compost,weekly
906,user402@gmail.com,500g_1kg,mixed,weekly
907,user403@gmail.com,500g_1kg,worm_compost,weekly
908,user404@gmail.com,more_1kg,home_compost,no
909,user405@gmail.com,500g_1kg,community,weekly
910,user406@gmail.com,250g_500g,worm_compost,daily
911,user407@gmail.com,more_1kg,collector,daily
912,user408@gmail.com,500g_1kg,community,monthly
913,user409@gmail.com,500g_1kg,collector,weekly
914,user410@gmail.com,less_250g,community,monthly
915,user411@gmail.com,250g_500g,mixed,daily
916,user412@gmail.com,more_1kg,home_compost,no
917,user413@gmail.com,500g_1kg,collector,monthly
918,user414@gmail.com,500g_1kg,mixed,daily
919,user415@gmail.com,500g_1kg,home_compost,no
920,user416@gmail.com,500g_1kg,home_compost,weekly
921,user417@gmail.com,250g_500g,biomethanation,monthly
922,user418@gmail.com,250g_500g,collector,daily
923,user419@gmail.com,250g_500g,biomethanation,weekly
924,user420@gmail.com,more_1kg,worm_compost,weekly
925,user421@gmail.com,500g_1kg,biomethanation,daily
926,user422@gmail.com,500g_1kg,home_compost,daily
927,user423@gmail.com,500g_1kg,collector,weekly
928,user424@gmail.com,500g_1kg,community,no
